"seqnames","start","end","width","strand","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation","Conc","Conc_WT","Conc_KO"
"chr16",44544650,44545050,401,"*","Nepro",-0.0276286133981921,0.987482452231567,0.904775750316539,"Loss",0,"Promoter (<=1kb)",8.07173115862641,8.0607558880141,8.08262356510077
"chr3",87884706,87885106,401,"*","Nes",-0.264664789818922,0.91579663783563,0.511277048184194,"Loss",6306,"Exon (NM_016701/18008, exon 4 of 4)",4.57198796398055,4.67619942366232,4.45965872392982
"chr13",3943365,3943765,401,"*","Net1",0.0953604785071761,0.949879203477281,0.676199422270547,"Gain",0,"Promoter (<=1kb)",7.58542232348858,7.51113716910026,7.6560690737803
"chr8",86456859,86457259,401,"*","Neto2",-0.369459471837532,0.873928393285366,0.368363928196991,"Loss",-29306,"Intron (NM_028007/71927, intron 14 of 17)",4.49198618265494,4.64403048826415,4.32200966435183
"chr17",35150015,35150415,401,"*","Neu1",0.221718070203652,0.863809863960147,0.340705268764687,"Gain",0,"Promoter (<=1kb)",8.24203270088571,8.10000433120219,8.37132347719954
"chr7",99477391,99477791,401,"*","Neu3",0.777851144817297,0.279161521735134,0.00358635046756953,"Gain",0,"Promoter (<=1kb)",6.2668587821398,5.79381379139207,6.62250386689864
"chr1",93962591,93962991,401,"*","Neu4",0.48543211946007,0.614439418597183,0.0529243625158243,"Gain",14376,"Distal Intergenic",6.51213116775842,6.21960524583258,6.75522585971364
"chr19",47166439,47166839,401,"*","Neurl1a",0.427990938569178,0.846080803228656,0.297370550087796,"Gain",-420,"Promoter (<=1kb)",4.50787891863926,4.24807006453071,4.72796295116684
"chr17",26633560,26633960,401,"*","Neurl1b",0.191969901732234,0.907090618316888,0.470784467155542,"Gain",0,"Promoter (<=1kb)",6.22419443524296,6.09823391649314,6.34003509147247
"chr1",36312380,36312780,401,"*","Neurl3",0.155242352490985,0.91245589244301,0.499502477693776,"Gain",0,"Promoter (<=1kb)",7.13975471785665,7.03367585153214,7.23856517311436
"chr2",79284466,79284866,401,"*","Neurod1",0.620242350125606,0.623111905702629,0.0572075504775329,"Gain",2114,"Promoter (2-3kb)",5.48432461017957,5.10982500738227,5.78137170169008
"chr11",98204814,98205214,401,"*","Neurod2",0.207144815839208,0.936056948889881,0.600357394705919,"Gain",15257,"Distal Intergenic",4.65796125883782,4.52337343262491,4.78105788354482
"chr10",130115891,130116291,401,"*","Neurod4",0.125672300070228,0.957324163495802,0.716955134345536,"Gain",0,"Promoter (<=1kb)",5.21935592290303,5.12888509244765,5.30448659637778
"chr3",127427709,127428109,401,"*","Neurog2",-0.207175632834079,0.89642260856898,0.430616404749793,"Loss",924,"Promoter (<=1kb)",6.27109245673073,6.34793215595748,6.18992880267265
"chr10",61968386,61968786,401,"*","Neurog3",0.633646069535119,0.620261169864039,0.056037428073677,"Gain",-83,"Promoter (<=1kb)",5.42584754584229,5.04303080974961,5.72809201403257
"chrX",103244357,103244757,401,"*","Nexmif",-0.135102302162725,0.959001221450673,0.730674203665396,"Loss",33,"Promoter (<=1kb)",4.6874872707604,4.72996402052629,4.64372185575295
"chr3",151965130,151965530,401,"*","Nexn",0.441998629517382,0.866812137255189,0.349406627716877,"Gain",5902,"Intron (NM_001357206/68810, intron 1 of 13)",4.02180606385489,3.75320393708419,4.24816231423618
"chr11",79230177,79230577,401,"*","Nf1",0.243777768238157,0.843969141413365,0.293905145936043,"Gain",-141,"Promoter (<=1kb)",7.01524320751966,6.86102867748764,7.15455357052764
"chr11",4799397,4799797,401,"*","Nf2",0.257113069779721,0.83106825756406,0.267124102202748,"Gain",0,"Promoter (<=1kb)",8.13144951891171,7.96994399349763,8.27668147405035
"chr15",82917345,82917745,401,"*","Nfam1",0.0304219529062132,0.987482452231567,0.897780747350192,"Gain",0,"Promoter (<=1kb)",6.82485906903568,6.78432231911316,6.86428787993743
"chr1",132643279,132643679,401,"*","Nfasc",0.20120123404391,0.952582493493196,0.686838984611638,"Gain",-8215,"Intron (NM_001160317/269116, intron 1 of 27)",3.8335119852907,3.70174925560549,3.95424136019584
"chr8",108019837,108020237,401,"*","Nfat5",0.0879295719731022,0.955647191286356,0.700790618225598,"Gain",0,"Promoter (<=1kb)",7.75979610570328,7.68941430384605,7.8269034596785
"chr18",80751175,80751575,401,"*","Nfatc1",0.166751780026206,0.905801322090904,0.465172996774234,"Gain",0,"Promoter (<=1kb)",7.61337550591836,7.5011392202553,7.71750696178801
"chr2",168432141,168432541,401,"*","Nfatc2",0.0854272207331312,0.956749506300718,0.713429461484657,"Gain",0,"Promoter (<=1kb)",6.98407475825369,6.91498513296875,7.05000638937217
"chr7",125995844,125996244,401,"*","Nfatc2ip",0.235669887539198,0.852628077653618,0.314080954351863,"Gain",0,"Promoter (<=1kb)",8.35960364366228,8.20992960713827,8.49519877473204
"chr8",106785950,106786350,401,"*","Nfatc3",0.143060905911198,0.926696995649965,0.546852336071033,"Gain",0,"Promoter (<=1kb)",8.62350746145997,8.52398762639335,8.71660300703506
"chr14",56059913,56060313,401,"*","Nfatc4",0.387554640305291,0.811152552016782,0.231758925082178,"Gain",-1939,"Promoter (1-2kb)",5.48440660292316,5.24875460096923,5.68691699888734
"chr15",103163587,103163987,401,"*","Nfe2",0.527692967430858,0.681772212149096,0.0859090657523524,"Gain",0,"Promoter (<=1kb)",5.69435104250038,5.37629093318978,5.95480101791384
"chr11",96714851,96715251,401,"*","Nfe2l1",0.379702677691445,0.69894850485771,0.0977220892126312,"Gain",0,"Promoter (<=1kb)",7.26107229600043,7.03038294104453,7.45990891008056
"chr2",75534752,75535152,401,"*","Nfe2l2",-0.0400333756272037,0.981242478371674,0.865430597877163,"Loss",0,"Promoter (<=1kb)",8.54324505213937,8.53850621800756,8.54796837152514
"chr6",51409453,51409853,401,"*","Nfe2l3",0.534573521537996,0.623643314678181,0.058364677394173,"Gain",0,"Promoter (<=1kb)",6.02248645094867,5.70045344599699,6.28559079258733
"chr4",97666646,97667046,401,"*","Nfia",0.328968353587519,0.860222246952347,0.329825526790641,"Gain",783,"Promoter (<=1kb)",5.33046605171767,5.12826895574988,5.50777692175927
"chr4",82424439,82424839,401,"*","Nfib",1.29929694754557,0.278433547176981,0.00352276116516063,"Gain",-423,"Promoter (<=1kb)",4.35825336864148,3.52509157557548,4.88302140526694
"chr10",81266127,81266527,401,"*","Nfic",0.337654431063932,0.750287247081555,0.145774730950097,"Gain",-3120,"Distal Intergenic",7.03424056349211,6.8275255762366,7.21501474282394
"chr13",53134963,53135363,401,"*","Nfil3",0.132322472776277,0.929565491370249,0.564273947294683,"Gain",0,"Promoter (<=1kb)",7.86959139148902,7.7757752189115,7.95767756432038
"chr8",85526530,85526930,401,"*","Nfix",0.240232412608307,0.896177494966997,0.429881294132207,"Gain",67,"Promoter (<=1kb)",5.70729972896758,5.55484904012944,5.84516936386926
"chr3",135396951,135397351,401,"*","Nfkb1",0.122108225394544,0.9349776920022,0.592223301012799,"Gain",0,"Promoter (<=1kb)",7.43254259638948,7.34413679691137,7.51584242457638
"chr19",46292860,46293260,401,"*","Nfkb2",-0.0154025326988308,0.994254260100592,0.947835637900259,"Loss",0,"Promoter (<=1kb)",8.48716738695161,8.47001606214278,8.50411720334603
"chr12",55538698,55539098,401,"*","Nfkbia",0.170702878651449,0.905363581028106,0.463748480225171,"Gain",334,"Promoter (<=1kb)",8.27793782348778,8.16359721305137,8.38387807962565
"chr7",28465795,28466195,401,"*","Nfkbib",0.138885431568842,0.927824462327468,0.553159069210363,"Gain",0,"Promoter (<=1kb)",8.38328009998916,8.28598207963735,8.47442870675854
"chr7",30121485,30121885,401,"*","Nfkbid",0.110885033558163,0.941599357544292,0.62809894148248,"Gain",0,"Promoter (<=1kb)",7.76438114689616,7.68192243107072,7.84238057708882
"chr17",45866349,45866749,401,"*","Nfkbie",0.251725500105398,0.8333122730032,0.270051448265017,"Gain",0,"Promoter (<=1kb)",7.48291429185665,7.32435109216733,7.62576307624823
"chr16",55642359,55642759,401,"*","Nfkbiz",0.188811758984896,0.892002726036298,0.419389504134967,"Gain",0,"Promoter (<=1kb)",8.35188385020966,8.22776882902484,8.46616194521731
"chr9",31311739,31312139,401,"*","Nfrkb",-0.305910669351823,0.907953066196211,0.478373106504325,"Loss",14251,"Exon (NM_001359654/235134, exon 11 of 26)",4.30464348576406,4.42803827764308,4.16969910242482
"chr6",86986630,86987030,401,"*","Nfu1",0.0538381247224371,0.974381091008838,0.817437140660768,"Gain",0,"Promoter (<=1kb)",6.9549466832751,6.90231959700765,7.00572139536136
"chr4",40970735,40971135,401,"*","Nfx1",0.11780933299696,0.937451367096129,0.60543916177696,"Gain",0,"Promoter (<=1kb)",7.43856506392634,7.35243631020983,7.5198403319832
"chr5",72716863,72717263,401,"*","Nfxl1",0.154992970035039,0.912429248679015,0.497603287431863,"Gain",0,"Promoter (<=1kb)",7.67295309090788,7.56703060854981,7.77162785288116
"chr17",48716722,48717122,401,"*","Nfya",0.0728101939352445,0.965093080600277,0.756859207526675,"Gain",0,"Promoter (<=1kb)",8.46811297510477,8.40564403613941,8.52798888861343
"chr10",82599757,82600157,401,"*","Nfyb",0.1586540993379,0.912384648947469,0.497361924865062,"Gain",0,"Promoter (<=1kb)",8.35121105879846,8.24334573231161,8.45156966607041
"chr4",120682401,120682801,401,"*","Nfyc",0.211591912981065,0.869108765358664,0.356808489682655,"Gain",0,"Promoter (<=1kb)",7.86963206902476,7.73312082107508,7.99433553295018
"chr14",55252630,55253030,401,"*","Ngdn",0.0107350261647652,0.995600705939478,0.963340403944049,"Gain",0,"Promoter (<=1kb)",8.33934150637185,8.30890304984469,8.36915100931083
"chr1",87437912,87438312,401,"*","Ngef",0.7529569364556,0.654346623726856,0.0731768489125703,"Gain",0,"Promoter (<=1kb)",4.45930789427251,4.00012479291989,4.80708916859297
"chr3",102290097,102290497,401,"*","Ngf",1.70962129456387,0.167384508752013,0.00100522700318852,"Gain",-86738,"Distal Intergenic",3.95435790613737,2.80829155533999,4.58489796540667
"chr11",95477072,95477472,401,"*","Ngfr",0.382141884870122,0.866061516707189,0.346322990794912,"Gain",1052,"Promoter (1-2kb)",4.55406994278125,4.32097838952255,4.75468761884727
"chr9",110269658,110270058,401,"*","Ngp",0.434572539268095,0.820851455503603,0.24866277698716,"Gain",20782,"Intron (NM_001360306/270201, intron 4 of 9)",4.90700998527543,4.64368605405918,5.12960917488899
"chr7",79910752,79911152,401,"*","Ngrn",0.0792126609176514,0.96896152590294,0.782284370770686,"Gain",0,"Promoter (<=1kb)",5.93715522172798,5.8712743734802,6.00015853757604
"chr1",75101235,75101635,401,"*","Nhej1",0.175396916895434,0.899911628392839,0.444345481390117,"Gain",235,"Promoter (<=1kb)",7.82589728177879,7.70901378141186,7.93401678100292
"chr11",115053883,115054283,401,"*","Nherf1",0.142417907640704,0.925475880401048,0.543106634850475,"Gain",0,"Promoter (<=1kb)",8.38336018806631,8.28417892892966,8.47615940840795
"chr17",24869076,24869476,401,"*","Nherf2",-0.111984764842133,0.964199579867079,0.752634429935163,"Loss",0,"Promoter (<=1kb)",5.11963749376555,5.15073366823962,5.08785627257258
"chr9",44160785,44161185,401,"*","Nherf4",0.443796925390058,0.846080803228656,0.298897095981834,"Gain",1576,"Promoter (1-2kb)",4.35836752048691,4.08911544986617,4.58518478188834
"chr1",171874463,171874863,401,"*","Nhlh1",0.134675244843736,0.95854882297887,0.727270868447374,"Gain",10300,"Distal Intergenic",4.76847576092347,4.67311576974364,4.85792150261456
"chr13",47168133,47168533,401,"*","Nhlrc1",-0.153313370593817,0.926814252751407,0.547816018959452,"Loss",0,"Promoter (<=1kb)",6.40197167528806,6.45304940906928,6.34901898078265
"chr19",56536787,56537187,401,"*","Nhlrc2",0.0370129309387695,0.98305908291414,0.871787217269271,"Gain",94,"Promoter (<=1kb)",7.85511238772035,7.81119260079733,7.89773453657835
"chr3",53367527,53367927,401,"*","Nhlrc3",-0.35240149861731,0.795351612008011,0.209841228357665,"Loss",2752,"Promoter (2-3kb)",6.01759880530582,6.16141680516217,5.8578402966633
"chr11",51510312,51510712,401,"*","Nhp2",-0.0412400001509321,0.977478048688346,0.856662989657064,"Loss",0,"Promoter (<=1kb)",7.64335028671232,7.63922263898733,7.64746615864238
"chr10",18283158,18283558,401,"*","Nhsl1",0.667040243200174,0.654346623726856,0.0729957392482314,"Gain",0,"Promoter (<=1kb)",4.98879254158566,4.58478328080491,5.30406300024875
"chrX",100942153,100942553,401,"*","Nhsl2",-0.153461111564138,0.956989103425058,0.716309025704957,"Loss",49162,"Intron (NM_001163610/100042480, intron 1 of 7)",4.37547527797171,4.42696006659279,4.32208496429629
"chr4",129132895,129133295,401,"*","Nhsl3",0.815533596324975,0.530647014436676,0.0279930349882688,"Gain",0,"Promoter (<=1kb)",5.02263371695465,4.52407897221743,5.39244579433876
"chr1",151446984,151447384,401,"*","Niban1",0.472694759832126,0.600521531249333,0.0482612612468254,"Gain",0,"Promoter (<=1kb)",6.78522285323805,6.50029906021163,7.02304967886166
"chr2",32765948,32766348,401,"*","Niban2",0.332464844565653,0.795402245203622,0.210929829856186,"Gain",0,"Promoter (<=1kb)",6.23938778230848,6.03548040268423,6.41801196998933
"chr8",72049446,72049846,401,"*","Niban3",0.37089192157036,0.741377123049088,0.135626770491213,"Gain",-506,"Promoter (<=1kb)",6.54675952918766,6.32101273333904,6.74191527970326
"chr9",108167372,108167772,401,"*","Nicn1",0.0782930931633741,0.959875576485619,0.735533149703024,"Gain",0,"Promoter (<=1kb)",7.03106272206056,6.96570706124157,7.0935855663445
"chr5",34140807,34141207,401,"*","Nicol1",0.499275055998655,0.7644340022423,0.164472713073678,"Gain",30,"Promoter (<=1kb)",5.10764209524722,4.80621295676394,5.35684690662088
"chr13",13623414,13623814,401,"*","Nid1",0.734631293303,0.803034883332434,0.221505032510041,"Gain",11227,"Intron (NM_010917/18073, intron 1 of 19)",3.35739487975758,2.90673949588131,3.7002791172307
"chr14",19801074,19801474,401,"*","Nid2",0.29530122635382,0.794429439542926,0.206253479697299,"Gain",0,"Promoter (<=1kb)",6.95724255775732,6.77439303505838,7.11950254453867
"chr1",118249321,118249721,401,"*","Nifk",-0.129195704751239,0.937302630720962,0.604585268148454,"Loss",0,"Promoter (<=1kb)",6.50873299622882,6.54811241960539,6.46824844672737
"chr13",120217218,120217618,401,"*","Nim1k",0.273543343564855,0.878335230652992,0.380530368279064,"Gain",0,"Promoter (<=1kb)",5.61540664976433,5.44446500791402,5.76822254003711
"chr12",70158584,70158984,401,"*","Nin",0.346330978777457,0.756094272935167,0.151861675585526,"Gain",0,"Promoter (<=1kb)",6.70468073332164,6.49298822251225,6.88924847627335
"chr13",49340928,49341328,401,"*","Ninj1",-0.173353175780232,0.900805286779068,0.448547088826891,"Loss",0,"Promoter (<=1kb)",7.72845333683502,7.7890958643839,7.66514947319893
"chr6",120170143,120170543,401,"*","Ninj2",0.133640745826879,0.933111579868777,0.584285541176591,"Gain",-241,"Promoter (<=1kb)",6.62602213252246,6.53145286856603,6.71477185953251
"chr2",150850980,150851380,401,"*","Ninl",0.138091452084288,0.946928489058624,0.664016664054291,"Gain",0,"Promoter (<=1kb)",5.53896434207177,5.44192010335736,5.62989020596045
"chr7",55669143,55669543,401,"*","Nipa1",0.540525419797231,0.683105027754657,0.0868672015564133,"Gain",0,"Promoter (<=1kb)",5.59240966749577,5.26657239192123,5.85804432146054
"chr7",55606900,55607300,401,"*","Nipa2",0.242877776727482,0.905363581028106,0.462951043307572,"Gain",4941,"Intron (NM_001256130/93790, intron 2 of 6)",5.3994539087885,5.24546977455897,5.53857626318517
"chr5",72804915,72805315,401,"*","Nipal1",0.30070815438441,0.794443673653668,0.20799214813819,"Gain",0,"Promoter (<=1kb)",6.77751037674696,6.59160724796727,6.942169770787
"chr15",34693146,34693546,401,"*","Nipal2",0.339824477137385,0.863477420157878,0.338264767831956,"Gain",-14294,"Distal Intergenic",5.14019832103546,4.93174578968116,5.32229937149515
"chr4",135221781,135222181,401,"*","Nipal3",0.233108294689449,0.849866295776968,0.30805801104329,"Gain",0,"Promoter (<=1kb)",7.67687764410359,7.52858099406898,7.81134152454008
"chr15",8473974,8474374,401,"*","Nipbl",0.0591309407472422,0.970087513678161,0.795738761877538,"Gain",-27,"Promoter (<=1kb)",7.65471132044337,7.59934976577891,7.70802672373236
"chr11",4823762,4824162,401,"*","Nipsnap1",-0.0301868732506233,0.987496590209611,0.909904884450417,"Loss",0,"Promoter (<=1kb)",6.20955658583208,6.19988878532884,6.21916003140345
"chr5",129801974,129802374,401,"*","Nipsnap2",0.271992209924988,0.813112487315081,0.235972589874778,"Gain",0,"Promoter (<=1kb)",7.82888543069734,7.65911388007655,7.9807657517325
"chr4",53011706,53012106,401,"*","Nipsnap3b",0.326007668274598,0.763615933005258,0.16174516865949,"Gain",0,"Promoter (<=1kb)",8.25115822363927,8.05114006837392,8.42679190256729
"chr14",30928522,30928922,401,"*","Nisch",0.0426728832970223,0.9762946270016,0.85393628720072,"Gain",0,"Promoter (<=1kb)",7.0207624673041,6.97391385226309,7.06613749434182
"chr1",171173043,171173443,401,"*","Nit1",0.165452868030888,0.915565444275342,0.508611346857684,"Gain",0,"Promoter (<=1kb)",6.49657066063564,6.38496600551097,6.60015823176679
"chr16",56987528,56987928,401,"*","Nit2",0.146925244804166,0.919617883392714,0.523155050472604,"Gain",0,"Promoter (<=1kb)",7.12470881275353,7.02308053944976,7.21964675536198
"chr4",130297067,130297467,401,"*","Nkain1",1.01007446330979,0.578492199117332,0.0409973278973618,"Gain",0,"Promoter (<=1kb)",3.95466772355046,3.32368729472483,4.39217519993473
"chr4",20777531,20777931,401,"*","Nkain3",-0.00524616992304696,0.997858471728217,0.988240569034283,"Loss",737,"Promoter (<=1kb)",5.10778641321503,5.08549776677028,5.12973594779976
"chrX",36390524,36390924,401,"*","Nkap",0.0751046768855036,0.974381091008838,0.833103977778971,"Gain",108,"Promoter (<=1kb)",5.10934340547853,5.04554873184198,5.1704361897203
"chr13",21652565,21652965,401,"*","Nkapl",-0.12555520647017,0.936622447622747,0.602666491087266,"Loss",0,"Promoter (<=1kb)",6.69705326721541,6.73464914132839,6.65845139002966
"chr8",89297238,89297638,401,"*","Nkd1",0.981683073954264,0.404917804333471,0.0116336519384887,"Gain",42977,"Intron (NM_027280/93960, intron 3 of 9)",4.85884636139361,4.24992404696946,5.28571618218368
"chr13",73995546,73995946,401,"*","Nkd2",0.566303484694602,0.700221857793119,0.0986401371888019,"Gain",0,"Promoter (<=1kb)",5.29442821035948,4.95278998255533,5.57045467666746
"chr11",100513496,100513896,401,"*","Nkiras2",-0.0353695651858236,0.986631281519396,0.882716654882816,"Loss",0,"Promoter (<=1kb)",6.73430735974445,6.72724133117538,6.74133894894305
"chr7",19251543,19251943,401,"*","Nkpd1",0.43000106020161,0.828176687613617,0.260121277969222,"Gain",-713,"Promoter (<=1kb)",4.84547676902959,4.58478328080491,5.06619477776553
"chrX",36166955,36167355,401,"*","Nkrf",0.117493682204404,0.944427837447712,0.648755675992445,"Gain",0,"Promoter (<=1kb)",6.35398521655851,6.26797337464824,6.4351563732827
"chr9",121548007,121548407,401,"*","Nktr",-0.0466468682331294,0.974381091008838,0.845375085173577,"Loss",0,"Promoter (<=1kb)",8.73555006284559,8.73412512715601,8.73697359252881
"chr5",33591435,33591835,401,"*","Nkx1-1",0.633521623003959,0.728993872195032,0.121277773189736,"Gain",-1,"Promoter (<=1kb)",4.55491091547055,4.17118833109569,4.85771851590417
"chr7",132201365,132201765,401,"*","Nkx1-2",0.149709045609135,0.957457236080803,0.719589259279441,"Gain",0,"Promoter (<=1kb)",4.42742200451257,4.32390699363081,4.52400434796255
"chr12",56587879,56588279,401,"*","Nkx2-1",0.783557274398884,0.742529835494687,0.136706431209084,"Gain",-4186,"Distal Intergenic",3.72737438075907,3.24653395885787,4.08739014290384
