"seqnames","start","end","gene","log2FoldChange_ATAC","FDR_ATAC","pvalue","peak_type","distanceToTSS","annotation"
"chr5",135574114,135574514,"Hip1",0.808181387804577,0.135147660450823,0.000584205775870418,"Gain",-138,"Promoter (<=1kb)"
"chr10",41838791,41839191,"Armc2",0.808057640821807,0.304467278608871,0.0046299482729141,"Gain",55187,"Intron (NM_001034858/213402, intron 10 of 17)"
"chr10",80494589,80494989,"Btbd2",0.806842594001719,0.321022118686222,0.00586298771738352,"Gain",-2261,"Promoter (2-3kb)"
"chr19",36792895,36793694,"Tnks2",0.806355255115462,0.353903787649402,0.00734317304166481,"Gain",-17938,"Distal Intergenic"
"chr15",91144142,91144542,"Abcd2",0.805923770753032,0.265310939271668,0.0030075710613543,"Gain",-67932,"Distal Intergenic"
"chr17",28442981,28443381,"Ppard",0.805509619393924,0.150866834792898,0.000826018159475561,"Gain",-8347,"Exon (NM_027185/23853, exon 7 of 11)"
"chr13",97341562,97341962,"Hexb",0.805281388178434,0.3107251342394,0.00496402163580858,"Gain",-6697,"Distal Intergenic"
"chr10",82647639,82648039,"1700028I16Rik",0.80368252391481,0.269223526294286,0.00318667037151446,"Gain",0,"Promoter (<=1kb)"
"chr15",103123613,103124013,"Cbx5",0.802259889992765,0.384542956961416,0.00994990457664723,"Gain",0,"Promoter (<=1kb)"
"chr6",149310345,149310745,"Bicd1",0.800253612889872,0.167837324707039,0.00102196195607313,"Gain",0,"Promoter (<=1kb)"
"chr3",95903087,95903487,"Plekho1",0.799979284758643,0.196046170650693,0.00134720078960188,"Gain",0,"Promoter (<=1kb)"
"chr15",74769445,74769845,"Ly6m",0.799766631719836,0.375034843536265,0.00914427947248704,"Gain",-15892,"Distal Intergenic"
"chr16",4412248,4412648,"Glis2",0.799563792145017,0.37291437458081,0.00880227287959322,"Gain",0,"Promoter (<=1kb)"
"chr4",33265234,33265634,"Pnrc1",0.799498338815748,0.269010899504567,0.00315217946589629,"Gain",-16447,"Distal Intergenic"
"chr2",29758928,29759328,"Cercam",0.79922189137201,0.265310939271668,0.00305304915162788,"Gain",-178,"Promoter (<=1kb)"
"chr10",34003614,34004014,"Calhm6",0.799102080885918,0.330261283944627,0.00618075183187103,"Gain",0,"Promoter (<=1kb)"
"chr5",142807405,142807805,"Tnrc18",0.798692966393021,0.202599252972645,0.00157327668887579,"Gain",-3988,"Distal Intergenic"
"chr19",29044376,29044776,"Gm9895",0.7980136782423,0.139397099370888,0.000626606553315868,"Gain",0,"Promoter (<=1kb)"
"chr11",46156204,46156604,"Fndc9",0.797024597042622,0.319912995899065,0.00569787109554271,"Gain",29820,"Intron (NM_001252460/76884, intron 13 of 30)"
"chr16",97263961,97264361,"Mx1",0.796829887728147,0.140486972323374,0.000693706413945525,"Gain",0,"Promoter (<=1kb)"
"chr7",44853835,44854235,"Kash5",0.796162357271517,0.278433547176981,0.00351593658340744,"Gain",81,"Promoter (<=1kb)"
"chr10",74755178,74755578,"Gnaz",0.794949966509555,0.269010899504567,0.0031378263351812,"Gain",-47431,"Distal Intergenic"
"chr11",120839620,120840020,"Slc16a3",0.793567640887828,0.314253601349739,0.00532699006209302,"Gain",0,"Promoter (<=1kb)"
"chr8",73239375,73239775,"Slc35e1",0.793434942420164,0.329970307805395,0.0061639557915912,"Gain",6683,"Intron (NM_177766/270066, intron 4 of 5)"
"chr8",109547193,109547593,"Zfhx3",0.792684038557068,0.37291437458081,0.00880955742178744,"Gain",105917,"Intron (NM_007496/11906, intron 3 of 9)"
"chr5",108840195,108840595,"Gm42151",0.790745199673863,0.299470617467276,0.00432377476835801,"Gain",1337,"Promoter (1-2kb)"
"chr2",11526198,11526598,"Pfkfb3",0.790565242984056,0.36769028674171,0.00812187766702881,"Gain",-19297,"Intron (NM_001177758/170768, intron 1 of 14)"
"chrX",121306759,121307159,"Nap1l3",0.79024194227674,0.368630718444503,0.00846118026474098,"Gain",0,"Promoter (<=1kb)"
"chr10",111996049,111996449,"Glipr1l3",0.789155230332655,0.351720828980046,0.00717825558429161,"Gain",0,"Promoter (<=1kb)"
"chr10",79629196,79629596,"Palm",0.789003824881591,0.239218482263698,0.00238006623246138,"Gain",0,"Promoter (<=1kb)"
"chr5",93447717,93448117,"Ccng2",0.788314193543846,0.286925224961671,0.00388922017347002,"Gain",32285,"Distal Intergenic"
"chr14",100448529,100448929,"Klf12",0.787543694304645,0.319527817967211,0.00553230549979319,"Gain",-61297,"Distal Intergenic"
"chr5",124490277,124490677,"Cdk2ap1",0.786874277759334,0.233330781634137,0.00220742715475898,"Gain",2014,"Promoter (2-3kb)"
"chr7",99184088,99184488,"Arrb1",0.785960521375987,0.366475474784399,0.00798309344676547,"Gain",-205,"Promoter (<=1kb)"
"chr11",102494863,102495263,"Fzd2",0.7858228654201,0.206453641872336,0.00165627314553596,"Gain",0,"Promoter (<=1kb)"
"chr1",92701347,92702144,"Gm29483",0.785516941174704,0.336348452024126,0.00649301730351192,"Gain",-42882,"Distal Intergenic"
"chr7",30031377,30031777,"Sdhaf1",0.784776186097482,0.246181702316094,0.00253232049041915,"Gain",-9577,"Distal Intergenic"
"chr14",25457967,25458367,"Zmiz1",0.784393393560416,0.198327423612772,0.00147029344123189,"Gain",-1242,"Promoter (1-2kb)"
"chr2",6134833,6135233,"Proser2",0.784063165080153,0.20963639637342,0.00177602148686156,"Gain",0,"Promoter (<=1kb)"
"chr5",52273211,52273611,"Mir6417",0.783822714624421,0.212133393246251,0.00182165573280447,"Gain",19748,"Distal Intergenic"
"chr4",53218006,53218406,"4930522O17Rik",0.78353355717628,0.286925224961671,0.00387627882226297,"Gain",-27790,"Distal Intergenic"
"chr11",100305130,100305530,"P3h4",0.782087046948661,0.3107251342394,0.0049983309718915,"Gain",12,"Promoter (<=1kb)"
"chr9",44237651,44238051,"Dpagt1",0.782057373246569,0.238777063759152,0.00236292490612925,"Gain",-61,"Promoter (<=1kb)"
"chr19",44283151,44283551,"Scd2",0.781882160881943,0.333579684863749,0.00632922828137134,"Gain",1036,"Promoter (1-2kb)"
"chr3",78806788,78807188,"Rapgef2",0.781690719269339,0.338627122270915,0.00658220386788284,"Gain",245865,"Distal Intergenic"
"chr3",32670476,32670876,"Gnb4",0.780829135741816,0.285413479999524,0.0037823317342096,"Gain",0,"Promoter (<=1kb)"
"chr19",45004002,45004402,"Lzts2",0.78015067911469,0.319912995899065,0.00561833259061217,"Gain",353,"Promoter (<=1kb)"
"chr10",80850641,80851041,"Gng7",0.779803821686852,0.231943350286952,0.00217294922659094,"Gain",0,"Promoter (<=1kb)"
"chr10",123153226,123153626,"Tafa2",0.779253748333451,0.31440253699585,0.00533922238391075,"Gain",53245,"Intron (NM_001252387/268354, intron 1 of 4)"
"chr7",99477391,99477791,"Neu3",0.777851144817297,0.279161521735134,0.00358635046756953,"Gain",0,"Promoter (<=1kb)"
"chr6",38322723,38323123,"Zc3hav1",0.776848769658136,0.362431785782426,0.00772468960647064,"Gain",8415,"Intron (NM_001347122/78781, intron 1 of 12)"
"chr2",5068679,5069079,"Optn",0.776666540711155,0.283820656683712,0.00375512246855129,"Gain",0,"Promoter (<=1kb)"
"chr12",24881341,24881741,"Mboat2",0.772454335657122,0.3107251342394,0.0049416672857613,"Gain",0,"Promoter (<=1kb)"
"chr11",44410813,44411213,"Rnf145",0.770725571619127,0.299414273710969,0.00428928063415986,"Gain",0,"Promoter (<=1kb)"
"chr1",171854735,171855135,"Vangl2",0.769296317268879,0.302277843023706,0.00450332106273931,"Gain",0,"Promoter (<=1kb)"
"chr10",44334488,44334888,"Prdm1",0.768600487418453,0.221890981339559,0.00200398653909967,"Gain",0,"Promoter (<=1kb)"
"chr1",34524888,34525288,"Prss39",0.768380237537724,0.253337177481866,0.00273385443325754,"Gain",-12205,"Distal Intergenic"
"chr4",133600214,133600614,"Rps6ka1",0.768117631168962,0.368534305702402,0.00821800191914869,"Gain",0,"Promoter (<=1kb)"
"chr4",134089845,134090245,"Extl1",0.767810580118497,0.383542521684979,0.00974079733405362,"Gain",9613,"Exon (NM_001355493/56219, exon 5 of 11)"
"chr19",17814821,17815221,"Pcsk5",0.767519857506968,0.319705234578211,0.0055674731312598,"Gain",0,"Promoter (<=1kb)"
"chr17",37356762,37357162,"Gabbr1",0.7664845221986,0.196046170650693,0.00137817779658825,"Gain",0,"Promoter (<=1kb)"
"chr5",144191289,144191689,"Bri3",0.766329847720767,0.28557636360373,0.00381471256946654,"Gain",-346,"Promoter (<=1kb)"
"chr1",122660949,122661349,"Gm28590",0.76580704822922,0.319912995899065,0.00567311153799507,"Gain",528075,"Distal Intergenic"
"chr17",72017840,72018240,"Togaram2",0.764761230780815,0.366773618589634,0.00800657511788282,"Gain",37584,"Intron (NM_177087/320159, intron 14 of 19)"
"chr4",11088619,11089395,"Ndufaf6",0.763520467578593,0.317906551458537,0.00549197874273786,"Gain",-12414,"Distal Intergenic"
"chr6",48481170,48481570,"Zfp862-ps",0.759250477890319,0.384542956961416,0.00995683425845786,"Gain",0,"Promoter (<=1kb)"
"chr11",87553193,87553593,"Rnf43",0.756112132856934,0.321022118686222,0.00581591854858457,"Gain",-320,"Promoter (<=1kb)"
"chr18",79153417,79153817,"Setbp1",0.755346924717154,0.313312137627419,0.00505950683851978,"Gain",0,"Promoter (<=1kb)"
"chr2",109747698,109748098,"Lgr4",0.75357303189141,0.173597185204025,0.00107883092752315,"Gain",0,"Promoter (<=1kb)"
"chr10",22182357,22182757,"C920009B18Rik",0.753466711666958,0.348555579532155,0.00701695859001961,"Gain",0,"Promoter (<=1kb)"
"chr18",76787099,76787499,"Gm31933",0.751160966754222,0.261855124615146,0.00290961774122856,"Gain",-66534,"Distal Intergenic"
"chr16",21023221,21023621,"Ephb3",0.750873097017706,0.184624638586363,0.00118287005609258,"Gain",0,"Promoter (<=1kb)"
"chr7",45174281,45174681,"Ppp1r15a",0.749965810814191,0.36356008569047,0.00778627104372387,"Gain",1011,"Promoter (1-2kb)"
"chr6",31153329,31153729,"Lncpint",0.749421934793607,0.316249318442708,0.00544870224753855,"Gain",41680,"Intron (NR_110471/232685, intron 1 of 3)"
"chr14",14011448,14011848,"Fam3d",0.749300428279426,0.312262490202362,0.00502809425511878,"Gain",-79162,"Intron (NM_028934/74430, intron 14 of 15)"
"chr13",29137580,29137980,"Sox4",0.748684414417173,0.197213453773357,0.00142577356402549,"Gain",0,"Promoter (<=1kb)"
"chr11",53242377,53242777,"Aff4",0.748589391013987,0.384542956961416,0.00983794385813013,"Gain",783,"Promoter (<=1kb)"
"chr7",100581829,100582229,"Arhgef17",0.747964779978947,0.37470405463585,0.0090285313410064,"Gain",-461,"Promoter (<=1kb)"
"chr10",127159341,127159741,"Arhgap9",0.746352612357122,0.368630718444503,0.0083774954862735,"Gain",0,"Promoter (<=1kb)"
"chr1",179787278,179787678,"Cdc42bpa",0.745234749145575,0.265310939271668,0.00302175738573747,"Gain",-647,"Promoter (<=1kb)"
"chr7",97078834,97079234,"Thrsp",0.744645071068497,0.363157621476993,0.00777065587067516,"Gain",-12077,"Distal Intergenic"
"chr8",77628523,77628923,"Nr3c2",0.744434436805513,0.196156421694436,0.00139044485378847,"Gain",-35,"Promoter (<=1kb)"
"chr7",19311865,19312265,"Zfp296",0.741309256384353,0.196156421694436,0.00139326015264644,"Gain",653,"Promoter (<=1kb)"
"chr6",48420946,48421346,"Zfp467",0.740752737099865,0.331934350653239,0.00624676526764286,"Gain",678,"Promoter (<=1kb)"
"chr11",87977758,87978158,"2210416O15Rik",0.739715247652357,0.368534305702402,0.00827460254333152,"Gain",-10726,"Distal Intergenic"
"chr7",79583667,79584067,"Arpin",0.739556664991129,0.34112663360916,0.0067478775560449,"Gain",945,"Promoter (<=1kb)"
"chr14",76741684,76742084,"Tsc22d1",0.736289883137119,0.227958858980532,0.00210805811790747,"Gain",0,"Promoter (<=1kb)"
"chr15",27923690,27924090,"Trio",0.735476430777055,0.336348452024126,0.00648179337711065,"Gain",101844,"Intron (NM_001081302/223435, intron 1 of 56)"
"chr1",153775417,153775817,"Mir8114",0.735365034663674,0.196662930710888,0.00140508377252866,"Gain",0,"Promoter (<=1kb)"
"chr3",104930694,104931094,"Cttnbp2nl",0.732321664615969,0.371924464696931,0.0087247897112194,"Gain",29175,"Intron (NM_001163332/80281, intron 3 of 5)"
"chr13",117332240,117332640,"Emb",0.732307357839538,0.246482510771357,0.00256855674762506,"Gain",-24469,"Distal Intergenic"
"chr10",80207169,80207569,"Plk5",0.730116964567682,0.202332795725926,0.00154855407823555,"Gain",14876,"Distal Intergenic"
"chr8",129083556,129083956,"Nrp1",0.729377554530167,0.377024214548421,0.0092877809678016,"Gain",-1598,"Promoter (1-2kb)"
"chr18",38013217,38013617,"Mir6979",0.72912847516416,0.336348452024126,0.00650119279238901,"Gain",-25504,"Intron (NM_001305980/13367, intron 17 of 27)"
"chr12",71356375,71356775,"Dact1",0.728179858066475,0.362011989551071,0.00768466492161551,"Gain",0,"Promoter (<=1kb)"
"chr13",67992213,67992613,"Krbox5",0.726230778614371,0.335578202201309,0.00640263970404607,"Gain",11364,"Distal Intergenic"
"chr7",100092924,100093324,"Ucp3",0.725833174053234,0.375034843536265,0.00913464208276022,"Gain",-28874,"Intron (NM_001017985/277939, intron 27 of 32)"
"chr4",126361568,126361968,"Ago1",0.724933465417172,0.368534305702402,0.00820211287138472,"Gain",408,"Promoter (<=1kb)"
"chr1",111792517,111792917,"Dsel",0.724261888775043,0.220169753475563,0.00194765289686444,"Gain",0,"Promoter (<=1kb)"
"chr6",122831563,122831963,"C3ar1",0.723669496225575,0.30910271404232,0.00485791464005745,"Gain",1153,"Promoter (1-2kb)"
"chr11",67857116,67857516,"Stx8",0.723610032184553,0.37470405463585,0.00905545240930922,"Gain",0,"Promoter (<=1kb)"
"chr2",154249740,154250140,"Snta1",0.723350907459611,0.265310939271668,0.00301008585837611,"Gain",0,"Promoter (<=1kb)"
"chr4",120262261,120262661,"Scmh1",0.722361231038855,0.254512698652916,0.00276787174753643,"Gain",0,"Promoter (<=1kb)"
"chr10",28339750,28340150,"Themis",0.72234422797995,0.314253601349739,0.00527129309816584,"Gain",-204206,"Intron (NM_001359355/19272, intron 7 of 33)"
"chr7",126182350,126182750,"Cln3",0.721958390053354,0.352424238001159,0.00722437796990926,"Gain",0,"Promoter (<=1kb)"
"chr4",21755183,21755583,"Tstd3",0.720060789973662,0.276783646638426,0.00340716521245562,"Gain",11628,"Intron (NM_001290420/51813, intron 11 of 11)"
"chr17",33049073,33049473,"Zfp799",0.718653397160189,0.314253601349739,0.00527831148928769,"Gain",0,"Promoter (<=1kb)"
"chr3",129763576,129763976,"Mcub",0.716885828097806,0.362272992674261,0.00770139115868184,"Gain",0,"Promoter (<=1kb)"
"chrX",93909113,93909513,"Zxda",0.716198472744549,0.30910271404232,0.00485659424950069,"Gain",-67218,"Distal Intergenic"
"chr4",148125378,148125778,"Mthfr",0.714480015954814,0.36769028674171,0.00813302789526686,"Gain",0,"Promoter (<=1kb)"
"chr13",103470842,103471242,"Mast4",0.713672238567235,0.38059690527466,0.00961275414563473,"Gain",0,"Promoter (<=1kb)"
"chr14",34224535,34224935,"Bmpr1a",0.712838214603312,0.368534305702402,0.00827911434015546,"Gain",-32,"Promoter (<=1kb)"
"chr15",101882127,101882527,"Krt78",0.712802512835891,0.385409701619355,0.00999479167221623,"Gain",-19405,"Distal Intergenic"
"chr19",46027893,46028293,"Ldb1",0.710507069559985,0.276726703275011,0.00339714950568277,"Gain",0,"Promoter (<=1kb)"
"chr2",79797056,79797456,"Pde1a",0.709050570049826,0.235744823826914,0.00226517619706406,"Gain",-58313,"Intron (NM_001355142/18573, intron 1 of 14)"
"chr13",100995642,100996042,"Slc30a5",0.709043472135099,0.371924464696931,0.00870575081258161,"Gain",-25707,"Distal Intergenic"
"chr12",85097932,85098332,"Prox2",0.708819627879689,0.384542956961416,0.00989810659533561,"Gain",44057,"Intron (NM_001347421/56531, intron 15 of 19)"
"chr5",107507200,107507600,"Brdt",0.707885220361862,0.273205881082541,0.00328147366971651,"Gain",28140,"Exon (NM_054054/114642, exon 11 of 19)"
"chr4",135907721,135908121,"E2f2",0.706872609148709,0.246181702316094,0.00254575565072039,"Gain",0,"Promoter (<=1kb)"
"chr15",76130754,76131154,"Grina",0.704696148233305,0.248178299444318,0.00259005975274584,"Gain",0,"Promoter (<=1kb)"
"chr6",4749151,4749551,"Peg10",0.704529501376603,0.299519073224333,0.00440917054149948,"Gain",1845,"Promoter (1-2kb)"
"chr7",113716786,113717186,"Rras2",0.702001794109728,0.28557636360373,0.00382836004704671,"Gain",0,"Promoter (<=1kb)"
"chrX",47432315,47432715,"Bcorl1",0.701210485464182,0.303891927624113,0.00459593055907212,"Gain",2080,"Promoter (2-3kb)"
"chr8",27610533,27610933,"Brf2",0.70109685096816,0.304993066537153,0.00468502950573482,"Gain",7727,"Exon (NM_054044/78560, exon 18 of 19)"
"chr9",40326359,40326759,"Gramd1b",0.700578849855196,0.360078487891353,0.00758803124666837,"Gain",-38646,"Intron (NM_172768/235283, intron 1 of 19)"
"chr11",106918632,106919032,"1810010H24Rik",0.700474373891993,0.240958616451365,0.00244403326965367,"Gain",1937,"Promoter (1-2kb)"
"chr7",80020937,80021337,"Man2a2",0.700315005213975,0.337294875020783,0.00652886927816592,"Gain",0,"Promoter (<=1kb)"
"chr8",72055601,72056001,"Niban3",0.699906871548575,0.351651728374929,0.0071625428904785,"Gain",5249,"Intron (NM_001166213/100037278, intron 8 of 14)"
"chr2",151812757,151813157,"Fam110a",0.698485348318203,0.299470617467276,0.00437077942500796,"Gain",2157,"Promoter (2-3kb)"
"chr2",28472906,28473306,"Gtf3c5",0.696853069468239,0.269223526294286,0.00318792176903878,"Gain",0,"Promoter (<=1kb)"
"chr3",95892543,95892943,"Gm9054",0.69656242031224,0.340480211936087,0.00672297821759124,"Gain",0,"Promoter (<=1kb)"
"chr1",128518451,128518851,"Cxcr4",0.694565630504372,0.273944201463309,0.00329880009172479,"Gain",1185,"Promoter (1-2kb)"
"chr17",35482472,35482872,"H2-L",0.693870692973476,0.375034843536265,0.00917668596054662,"Gain",373,"Promoter (<=1kb)"
"chr15",90564154,90564554,"Cpne8",0.691832387185238,0.271378001676375,0.0032426319076294,"Gain",-563,"Promoter (<=1kb)"
"chr13",90664068,90664468,"Atp6ap1l",0.691700026470401,0.353716905049476,0.0073192938996039,"Gain",389006,"Distal Intergenic"
"chr11",95227486,95227886,"Fam117a",0.690991776894236,0.252252409590842,0.00268709918513108,"Gain",0,"Promoter (<=1kb)"
"chr6",54949332,54949732,"Nod1",0.689239614446323,0.368838715494719,0.00851452106278212,"Gain",0,"Promoter (<=1kb)"
"chr8",22496429,22496829,"Ccdc70",0.687761615939866,0.358655320509288,0.00754599150966265,"Gain",35817,"Exon (NM_007511/11979, exon 13 of 21)"
"chr4",129394570,129394970,"Fam229a",0.685820539054891,0.269223526294286,0.00317384731647945,"Gain",9587,"Distal Intergenic"
"chr11",23796064,23796464,"Papolg",0.683668997796717,0.335578202201309,0.00638269713879773,"Gain",48806,"Distal Intergenic"
"chr17",78507451,78507851,"Gm32282",0.683141800939584,0.304955228278551,0.00465094973566417,"Gain",0,"Promoter (<=1kb)"
"chr17",87060781,87061181,"Epas1",0.681254394065399,0.282226438058051,0.0037035303107627,"Gain",-111,"Promoter (<=1kb)"
"chr5",140592873,140593273,"Lfng",0.681189219810295,0.265310939271668,0.00304623692275804,"Gain",0,"Promoter (<=1kb)"
"chr7",109559302,109559702,"Dennd5a",0.678619172469219,0.276937789408297,0.00344975288342145,"Gain",0,"Promoter (<=1kb)"
"chr4",133501958,133502358,"Arid1a",0.678360841851957,0.303891927624113,0.00460318410692363,"Gain",-17878,"Distal Intergenic"
"chr10",80374844,80375244,"Atp8b3",0.677440268969117,0.314253601349739,0.00521113079308131,"Gain",0,"Promoter (<=1kb)"
"chr12",100346107,100346507,"Gm10432",0.675937265350351,0.351651728374929,0.00716615125598089,"Gain",103239,"Intron (NM_001033213/104718, intron 13 of 19)"
"chrX",107876302,107876702,"Brwd3",0.674089712822374,0.336348452024126,0.00646393582338908,"Gain",1250,"Promoter (1-2kb)"
"chr9",56068130,56068530,"Tspan3",0.672966896163508,0.28557636360373,0.00380054907287059,"Gain",0,"Promoter (<=1kb)"
"chr11",72380661,72381061,"Spns2",0.672127537710135,0.291717071330153,0.00409828843224812,"Gain",0,"Promoter (<=1kb)"
"chr11",97318870,97319270,"Arhgap23",0.671667728238016,0.371924464696931,0.00866797262208557,"Gain",-21716,"Distal Intergenic"
"chr7",119701385,119701785,"Ldaf1",0.670828751651585,0.368534305702402,0.00828397117829218,"Gain",0,"Promoter (<=1kb)"
"chr5",69749406,69749806,"Gnpda2",0.670202235318518,0.299470617467276,0.0043414040739829,"Gain",0,"Promoter (<=1kb)"
"chr2",79856023,79856423,"Pde1a",0.669768606930744,0.327564588404239,0.00604821761403448,"Gain",12823,"Intron (NM_001355142/18573, intron 1 of 14)"
